age,education,sex,race,race_input,img,Q1,Q2,Q3,Q4.a,Q4.b,d_quality,Q1_int,Q3_int,attribute,Demographic,src_clip_similarity,tgt_clip_similarity,clip_direction,clip_image,l1loss,l2loss,dino_image_similarity,clip_edit_image_similarity
25 - 34,Graduate degree,Female,White or Caucasian,,smile/black_man/10,Yes,1,No,3,3,0,3,1,smile,Black,0.211669921875,0.221435546875,-0.002437591552734375,0.9921875,0.03590429574251175,0.003955448046326637,0.9906122088432312,0.143798828125
35 - 44,4 year degree,Female,Black or African American,,smile/white_man/0,Yes,4,No,5,5,0,3,1,smile,White,0.25341796875,0.270751953125,0.08563232421875,0.98828125,0.02390952967107296,0.0022997583728283644,0.9759149551391602,0.1871337890625
45 - 54,2 year degree,Female,White or Caucasian,,old/white_woman/11,Yes,4,No,5,5,0,3,1,old,White,0.1668701171875,0.150146484375,-0.0248565673828125,0.93017578125,0.033740732818841934,0.007110597565770149,0.9854116439819336,0.13525390625
25 - 34,Graduate degree,Female,White or Caucasian,,sunglasses/indian_man/14,Yes,2,Yes,5,5,0,3,3,sunglasses,Indian,0.224609375,0.249755859375,0.09893798828125,0.94677734375,0.05648723617196083,0.014092649333178997,0.8008032441139221,0.1490478515625
25 - 34,4 year degree,Female,Black or African American,,old/white_man/7,Yes,5,No,5,5,0,3,1,old,White,0.2115478515625,0.2071533203125,0.08123779296875,0.95361328125,0.03784792125225067,0.007397976238280535,0.8055559396743774,0.167236328125
35 - 44,4 year degree,Male,White or Caucasian,,young/indian_man/8,Yes,5,No,4,4,0,3,1,young,Indian,0.1846923828125,0.199462890625,0.035125732421875,0.765625,0.03533725067973137,0.006905651185661554,0.9373624324798584,0.10992431640625
25 - 34,High school graduate,Male,White or Caucasian,,old/white_woman/0,Yes,4,No,4,4,0,3,1,old,White,0.2216796875,0.2103271484375,-0.059234619140625,0.95068359375,0.024964427575469017,0.00250719441100955,0.9702705144882202,0.16015625
25 - 34,Graduate degree,Female,Black or African American,,facial_hair/indian_woman/7,Yes,1,No,5,5,0,3,1,facial_hair,Indian,0.23583984375,0.2484130859375,0.06585693359375,0.98876953125,0.034699540585279465,0.005802049767225981,0.9922995567321777,0.10693359375
18 - 24,2 year degree,Female,Black or African American,,young/white_woman/5,Yes,5,Not sure,5,5,0,3,2,young,White,0.2373046875,0.224853515625,0.00600433349609375,0.99072265625,0.031092626973986626,0.0030084410682320595,0.9950855374336243,0.1854248046875
18 - 24,Graduate degree,Female,Hispanic or Latino,,old/black_man/6,No,1,Not sure,3,3,0,1,2,old,Black,0.259521484375,0.230224609375,0.04638671875,0.99267578125,0.0281631238758564,0.003071814775466919,0.9927421808242798,0.1680908203125
18 - 24,High school graduate,Male,White or Caucasian,,smile/white_man/4,Yes,3,No,4,4,0,3,1,smile,White,0.193115234375,0.1920166015625,0.1707763671875,0.970703125,0.03281199187040329,0.003570407163351774,0.9932770729064941,0.1529541015625
18 - 24,Some college,Male,White or Caucasian,,facial_hair/asian_man/10,Yes,1,No,4,4,0,3,1,facial_hair,Asian,0.2088623046875,0.1927490234375,-0.043060302734375,0.984375,0.01739642769098282,0.0016165979905053973,0.9696378111839294,0.148681640625
18 - 24,High school graduate,Female,White or Caucasian,,sunglasses/asian_woman/4,Yes,3,No,4,2,2,3,1,sunglasses,Asian,0.25,0.26220703125,0.1522216796875,0.92822265625,0.03402355685830116,0.004887051414698362,0.926694393157959,0.159423828125
25 - 34,Graduate degree,Female,White or Caucasian,,sunglasses/asian_woman/4,Yes,1,Yes,4,2,2,3,3,sunglasses,Asian,0.25,0.26220703125,0.1522216796875,0.92822265625,0.03402355685830116,0.004887051414698362,0.926694393157959,0.159423828125
18 - 24,2 year degree,Male,White or Caucasian,,facial_hair/asian_man/10,Yes,1,No,5,5,0,3,1,facial_hair,Asian,0.2088623046875,0.1927490234375,-0.043060302734375,0.984375,0.01739642769098282,0.0016165979905053973,0.9696378111839294,0.148681640625
25 - 34,Some college,Female,Other,African ,facial_hair/asian_man/10,Yes,4,Yes,4,3,1,3,3,facial_hair,Asian,0.2088623046875,0.1927490234375,-0.043060302734375,0.984375,0.01739642769098282,0.0016165979905053973,0.9696378111839294,0.148681640625
18 - 24,Graduate degree,Male,White or Caucasian,,young/indian_woman/9,Yes,5,No,4,4,0,3,1,young,Indian,0.20068359375,0.20068359375,0.01959228515625,0.9697265625,0.041813235729932785,0.0054502724669873714,0.9436026811599731,0.15478515625
45 - 54,Graduate degree,Male,Hispanic or Latino,,young/indian_woman/9,Yes,3,No,4,4,0,3,1,young,Indian,0.20068359375,0.20068359375,0.01959228515625,0.9697265625,0.041813235729932785,0.0054502724669873714,0.9436026811599731,0.15478515625
18 - 24,High school graduate,Female,White or Caucasian,,old/asian_woman/12,Yes,5,Yes,4,4,0,3,3,old,Asian,0.25341796875,0.2156982421875,-0.0005717277526855469,0.83642578125,0.045150026679039,0.006890092510730028,0.8647592067718506,0.1820068359375
25 - 34,Graduate degree,Female,Hispanic or Latino,,young/black_man/8,Yes,5,No,5,5,0,3,1,young,Black,0.2220458984375,0.181640625,0.01275634765625,0.9248046875,0.051090892404317856,0.007702245842665434,0.9503955841064453,0.130859375
18 - 24,High school graduate,Male,Hispanic or Latino,,sunglasses/indian_woman/14,Yes,5,No,3,3,0,3,1,sunglasses,Indian,0.21630859375,0.259521484375,0.1541748046875,0.86572265625,0.04502283036708832,0.005993581376969814,0.7371358871459961,0.1695556640625
35 - 44,High school graduate,Male,White or Caucasian,,sunglasses/asian_woman/4,Yes,5,Yes,5,5,0,3,3,sunglasses,Asian,0.25,0.26220703125,0.1522216796875,0.92822265625,0.03402355685830116,0.004887051414698362,0.926694393157959,0.159423828125
18 - 24,Some college,Male,White or Caucasian,,sunglasses/black_woman/14,Yes,5,Yes,4,4,0,3,3,sunglasses,Black,0.225341796875,0.2548828125,0.287353515625,0.94287109375,0.030015690252184868,0.007163568865507841,0.8589387536048889,0.173095703125
18 - 24,2 year degree,Male,White or Caucasian,,sunglasses/black_woman/14,Yes,5,No,5,5,0,3,1,sunglasses,Black,0.225341796875,0.2548828125,0.287353515625,0.94287109375,0.030015690252184868,0.007163568865507841,0.8589387536048889,0.173095703125
18 - 24,2 year degree,Male,Hispanic or Latino,,sunglasses/indian_woman/14,Yes,5,No,5,5,0,3,1,sunglasses,Indian,0.21630859375,0.259521484375,0.1541748046875,0.86572265625,0.04502283036708832,0.005993581376969814,0.7371358871459961,0.1695556640625
25 - 34,4 year degree,Male,Black or African American,,young/black_man/8,Yes,5,No,4,5,-1,3,1,young,Black,0.2220458984375,0.181640625,0.01275634765625,0.9248046875,0.051090892404317856,0.007702245842665434,0.9503955841064453,0.130859375
35 - 44,Graduate degree,Female,White or Caucasian,,old/asian_woman/12,Yes,5,No,5,5,0,3,1,old,Asian,0.25341796875,0.2156982421875,-0.0005717277526855469,0.83642578125,0.045150026679039,0.006890092510730028,0.8647592067718506,0.1820068359375
25 - 34,Graduate degree,Other,Black or African American,,old/white_woman/3,Yes,5,No,3,3,0,3,1,old,White,0.2060546875,0.1932373046875,0.0025634765625,0.962890625,0.03874299302697182,0.0042473189532756805,0.9559717774391174,0.182373046875
25 - 34,4 year degree,Male,White or Caucasian,,old/white_woman/3,Yes,5,No,5,5,0,3,1,old,White,0.2060546875,0.1932373046875,0.0025634765625,0.962890625,0.03874299302697182,0.0042473189532756805,0.9559717774391174,0.182373046875
25 - 34,Graduate degree,Female,Hispanic or Latino,,smile/black_man/1,Yes,4,Yes,4,4,0,3,3,smile,Black,0.24267578125,0.243408203125,0.191650390625,0.9794921875,0.023902038112282753,0.0031618820503354073,0.9898437261581421,0.1563720703125
25 - 34,Graduate degree,Female,Black or African American,,sunglasses/black_woman/14,Yes,4,Yes,4,2,2,3,3,sunglasses,Black,0.225341796875,0.2548828125,0.287353515625,0.94287109375,0.030015690252184868,0.007163568865507841,0.8589387536048889,0.173095703125
18 - 24,High school graduate,Female,Black or African American,,smile/black_man/1,Yes,5,No,5,5,0,3,1,smile,Black,0.24267578125,0.243408203125,0.191650390625,0.9794921875,0.023902038112282753,0.0031618820503354073,0.9898437261581421,0.1563720703125
55 - 64,Graduate degree,Female,White or Caucasian,,sunglasses/indian_woman/14,Yes,5,Yes,3,3,0,3,3,sunglasses,Indian,0.21630859375,0.259521484375,0.1541748046875,0.86572265625,0.04502283036708832,0.005993581376969814,0.7371358871459961,0.1695556640625
18 - 24,4 year degree,Female,Black or African American,,old/white_woman/3,Yes,5,No,3,4,-1,3,1,old,White,0.2060546875,0.1932373046875,0.0025634765625,0.962890625,0.03874299302697182,0.0042473189532756805,0.9559717774391174,0.182373046875
25 - 34,2 year degree,Male,Prefer Not to say,,facial_hair/black_woman/6,Yes,5,No,4,2,2,3,1,facial_hair,Black,0.227783203125,0.256591796875,0.255126953125,0.970703125,0.02491992898285389,0.002229916164651513,0.9873713850975037,0.15576171875
18 - 24,Some college,Male,White or Caucasian,,facial_hair/asian_woman/5,Yes,1,No,4,4,0,3,1,facial_hair,Asian,0.2239990234375,0.2115478515625,-0.044158935546875,0.97412109375,0.022850189357995987,0.0024735513143241405,0.9825923442840576,0.0906982421875
25 - 34,4 year degree,Male,White or Caucasian,,smile/indian_woman/10,Yes,3,No,3,3,0,3,1,smile,Indian,0.23388671875,0.2130126953125,0.0435791015625,0.986328125,0.021747872233390808,0.0019139143405482173,0.995669960975647,0.15771484375
35 - 44,Some college,Male,White or Caucasian,,young/asian_man/8,Yes,5,No,3,3,0,3,1,young,Asian,0.2249755859375,0.2176513671875,-0.00861358642578125,0.95166015625,0.02869357168674469,0.0026562768034636974,0.9563087224960327,0.15185546875
35 - 44,Graduate degree,Female,Black or African American,,sunglasses/white_man/12,Yes,4,No,3,3,0,3,1,sunglasses,White,0.22607421875,0.20947265625,-0.0185394287109375,0.98583984375,0.031071316450834274,0.003913926891982555,0.9919342398643494,0.1390380859375
45 - 54,4 year degree,Female,White or Caucasian,,smile/white_man/14,Yes,4,No,5,5,0,3,1,smile,White,0.118896484375,0.16357421875,0.0002617835998535156,0.97412109375,0.033943865448236465,0.00518766837194562,0.9872260689735413,0.1756591796875
25 - 34,Graduate degree,Female,Black or African American,,smile/indian_woman/4,Yes,4,No,5,5,0,3,1,smile,Indian,0.2327880859375,0.2431640625,0.141357421875,0.96533203125,0.026552148163318634,0.00467462046071887,0.9694277048110962,0.1788330078125
25 - 34,Graduate degree,Female,White or Caucasian,,sunglasses/indian_man/8,Yes,4,No,4,4,0,3,1,sunglasses,Indian,0.1846923828125,0.2247314453125,0.035430908203125,0.955078125,0.030665619298815727,0.005312945228070021,0.9333105087280273,0.1390380859375
25 - 34,Some college,Male,White or Caucasian,,sunglasses/white_man/7,Yes,3,No,4,4,0,3,1,sunglasses,White,0.2115478515625,0.229248046875,0.1475830078125,0.93701171875,0.028026316314935684,0.0050111133605241776,0.9447335004806519,0.1883544921875
18 - 24,2 year degree,Female,Black or African American,,young/indian_woman/11,Yes,4,No,4,3,1,3,1,young,Indian,0.2403564453125,0.223388671875,-0.041717529296875,0.90673828125,0.03719482570886612,0.005435840226709843,0.9538383483886719,0.1634521484375
18 - 24,Graduate degree,Female,Black or African American,,facial_hair/black_man/6,Yes,5,Not sure,5,5,0,3,2,facial_hair,Black,0.259521484375,0.2454833984375,0.1129150390625,0.9814453125,0.02771577425301075,0.003884847043082118,0.9934960007667542,0.182373046875
18 - 24,4 year degree,Male,Hispanic or Latino,,sunglasses/black_woman/12,Yes,5,No,5,5,0,3,1,sunglasses,Black,0.239501953125,0.26611328125,0.34716796875,0.97998046875,0.039561398327350616,0.006620170548558235,0.8203556537628174,0.1873779296875
25 - 34,4 year degree,Female,Black or African American,,sunglasses/white_man/0,Yes,5,No,5,5,0,3,1,sunglasses,White,0.25341796875,0.2249755859375,0.05316162109375,0.9599609375,0.030179990455508232,0.003920688293874264,0.959629237651825,0.14990234375
18 - 24,Some college,Female,Black or African American,,smile/asian_man/4,Yes,3,No,3,3,0,3,1,smile,Asian,0.224365234375,0.238037109375,0.030120849609375,0.990234375,0.022896572947502136,0.0016941374633461237,0.991814374923706,0.1644287109375
45 - 54,Graduate degree,Female,East Asian,,facial_hair/white_woman/6,Yes,2,Yes,4,4,0,3,3,facial_hair,White,0.19580078125,0.17431640625,-5.125999450683594e-06,0.95263671875,0.036744195967912674,0.0067460862919688225,0.9802226424217224,0.091552734375
18 - 24,4 year degree,Male,Black or African American,,smile/asian_woman/9,Yes,5,Yes,4,5,-1,3,3,smile,Asian,0.163818359375,0.1617431640625,0.1572265625,0.89453125,0.03978104516863823,0.006064021494239569,0.8578432202339172,0.171875
35 - 44,2 year degree,Female,Other,Coloured,facial_hair/asian_man/2,Yes,1,No,4,4,0,3,1,facial_hair,Asian,0.2236328125,0.2000732421875,0.0158538818359375,0.982421875,0.02292032353579998,0.004009593278169632,0.9843318462371826,0.1298828125
25 - 34,Graduate degree,Male,White or Caucasian,,facial_hair/black_man/11,Yes,4,No,4,4,0,3,1,facial_hair,Black,0.163330078125,0.16357421875,-0.0012788772583007812,0.9658203125,0.03315325453877449,0.004030402284115553,0.9593950510025024,0.118408203125
25 - 34,Graduate degree,Male,South Asian,,smile/black_woman/12,Yes,3,Yes,4,3,1,3,3,smile,Black,0.239501953125,0.2330322265625,0.244140625,0.99462890625,0.028689883649349213,0.0027972429525107145,0.9910029172897339,0.14404296875
25 - 34,High school graduate,Male,White or Caucasian,,facial_hair/asian_man/9,Yes,4,No,4,4,0,3,1,facial_hair,Asian,0.249267578125,0.2744140625,0.164794921875,0.9580078125,0.02649788372218609,0.0034797298721969128,0.9799877405166626,0.2076416015625
25 - 34,Graduate degree,Male,White or Caucasian,,old/black_woman/10,Yes,4,No,5,4,1,3,1,old,Black,0.2314453125,0.19775390625,-0.03076171875,0.95166015625,0.029842384159564972,0.004350753501057625,0.9789199829101562,0.11077880859375
18 - 24,4 year degree,Male,White or Caucasian,,smile/black_man/2,Yes,5,No,5,5,0,3,1,smile,Black,0.2200927734375,0.228759765625,0.313232421875,0.96337890625,0.027564657852053642,0.004567404743283987,0.956159234046936,0.1676025390625
18 - 24,4 year degree,Female,White or Caucasian,,old/asian_woman/0,Yes,5,Yes,4,4,0,3,3,old,Asian,0.21923828125,0.216796875,-0.00586700439453125,0.7197265625,0.061852727085351944,0.011616415344178677,0.7724891304969788,0.18115234375
25 - 34,2 year degree,Male,White or Caucasian,,smile/black_woman/12,Yes,4,No,5,5,0,3,1,smile,Black,0.239501953125,0.2330322265625,0.244140625,0.99462890625,0.028689883649349213,0.0027972429525107145,0.9910029172897339,0.14404296875
25 - 34,Graduate degree,Female,Hispanic or Latino,,sunglasses/indian_man/9,Yes,4,Yes,4,3,1,3,3,sunglasses,Indian,0.230224609375,0.2286376953125,0.0073394775390625,0.9736328125,0.06348605453968048,0.014350591227412224,0.9714695811271667,0.1199951171875
18 - 24,Some college,Female,White or Caucasian,,old/indian_man/6,Yes,5,No,4,3,1,3,1,old,Indian,0.251953125,0.2315673828125,0.01617431640625,0.93603515625,0.04932102933526039,0.008028969168663025,0.9528864026069641,0.1278076171875
18 - 24,Graduate degree,Female,White or Caucasian,,sunglasses/asian_man/12,Yes,5,No,5,5,0,3,1,sunglasses,Asian,0.2391357421875,0.28662109375,0.28369140625,0.90869140625,0.03225640952587128,0.00818527489900589,0.7646834850311279,0.1932373046875
25 - 34,Graduate degree,Female,White or Caucasian,,young/black_man/1,Yes,5,No,4,4,0,3,1,young,Black,0.2427978515625,0.2230224609375,0.051025390625,0.9873046875,0.02498340606689453,0.0030764390248805285,0.9921014308929443,0.1558837890625
25 - 34,2 year degree,Male,White or Caucasian,,sunglasses/black_woman/2,Yes,5,No,5,3,2,3,1,sunglasses,Black,0.222412109375,0.27197265625,0.24853515625,0.8291015625,0.048657868057489395,0.009450219571590424,0.7854642868041992,0.1927490234375
25 - 34,Graduate degree,Other,Prefer Not to say,,smile/black_man/12,Not Sure,1,Not sure,2,2,0,2,2,smile,Black,0.2021484375,0.1942138671875,0.2005615234375,0.9921875,0.022431353107094765,0.004643518477678299,0.9889205694198608,0.1534423828125
18 - 24,4 year degree,Female,White or Caucasian,,young/asian_man/6,Yes,5,Not sure,5,5,0,3,2,young,Asian,0.201416015625,0.1649169921875,-0.018951416015625,0.84375,0.04688327759504318,0.008704652078449726,0.8350800275802612,0.1422119140625
25 - 34,Graduate degree,Male,White or Caucasian,,sunglasses/black_man/9,Yes,4,Yes,5,5,0,3,3,sunglasses,Black,0.224853515625,0.252197265625,-0.0008111000061035156,0.99072265625,0.0264012198895216,0.0034895702265203,0.9677225351333618,0.1630859375
45 - 54,Some college,Male,White or Caucasian,,facial_hair/asian_man/4,Yes,4,No,4,4,0,3,1,facial_hair,Asian,0.2244873046875,0.248291015625,0.273193359375,0.89013671875,0.03457792475819588,0.004334707744419575,0.9659724235534668,0.168212890625
25 - 34,2 year degree,Female,Hispanic or Latino,,smile/white_man/6,Yes,2,No,5,4,1,3,1,smile,White,0.2393798828125,0.252197265625,0.00612640380859375,0.99169921875,0.03212151676416397,0.0047620260156691074,0.9946335554122925,0.1788330078125
25 - 34,Graduate degree,Male,Black or African American,,sunglasses/indian_man/5,Yes,4,Yes,4,4,0,3,3,sunglasses,Indian,0.2235107421875,0.22021484375,0.126953125,0.97119140625,0.046143680810928345,0.01093442551791668,0.9743856191635132,0.132568359375
18 - 24,Some college,Male,White or Caucasian,,facial_hair/asian_woman/4,Yes,2,Yes,4,3,1,3,3,facial_hair,Asian,0.2498779296875,0.2666015625,0.08050537109375,0.8994140625,0.04488421231508255,0.0072168149054050446,0.9223582744598389,0.1590576171875
18 - 24,4 year degree,Male,White or Caucasian,,smile/indian_man/1,Yes,2,No,4,4,0,3,1,smile,Indian,0.244384765625,0.25048828125,0.10430908203125,0.99365234375,0.022152623161673546,0.0028395962435752153,0.9916731119155884,0.1748046875
18 - 24,Some college,Female,Other,South African Coloured,sunglasses/black_man/11,Yes,4,No,5,5,0,3,1,sunglasses,Black,0.163330078125,0.2132568359375,0.276611328125,0.91064453125,0.05121159926056862,0.011252009309828281,0.856205403804779,0.178466796875
25 - 34,High school graduate,Male,White or Caucasian,,old/indian_woman/9,Yes,5,No,4,4,0,3,1,old,Indian,0.2005615234375,0.2254638671875,-0.0200042724609375,0.8701171875,0.04324040189385414,0.0059679471887648106,0.9300625324249268,0.1737060546875
18 - 24,4 year degree,Female,Hispanic or Latino,,old/asian_man/12,Yes,5,No,5,5,0,3,1,old,Asian,0.2391357421875,0.201416015625,-0.134765625,0.83837890625,0.04259699210524559,0.00987758208066225,0.8772472739219666,0.17529296875
18 - 24,Graduate degree,Female,Hispanic or Latino,,young/black_man/6,Yes,1,No,5,5,0,3,1,young,Black,0.259521484375,0.227783203125,0.04443359375,0.994140625,0.03186692297458649,0.004175164736807346,0.99259352684021,0.1771240234375
35 - 44,Graduate degree,Male,White or Caucasian,,facial_hair/white_man/6,Yes,5,No,5,5,0,3,1,facial_hair,White,0.239501953125,0.22021484375,0.176513671875,0.9560546875,0.03813324496150017,0.006392178125679493,0.9927151203155518,0.160888671875
